Seq	Peak24	E Peak24	Contrast	E Contrast	Rating	log Pi	E log Pi	e log Pi	E e log Pi	log Lam	E log Lam	e log Lam	E e log Lam	d log Lam	E d log Lam	log R0	E log R0	d log R0	E d log R0	log H	E log H	e log H	E e log H	log h	E log h	e log h	E e log h	log Hin	E log Hin	e log Hin	E e log Hin	log hin	E log hin	e log hin	E e log hin	breadth50	E breadth50	d_breadth50	E d_breadth50	log s	E log s	e log s	E e log s	log S	E log S	e log S	E e log S	log ss	E log ss	e log ss	E e log ss	log SS	E log SS	e log SS	E e log SS	core_bratio	E core_bratio	wing_bratio	E wing_bratio
46	113.1568872805147	0.0	0.24078747668205666	0.0	3.0	0.2534441056660092	0.05235863429167077	0.02253676405820682	0.0012495736564942955	0.21660269090778683	0.0	0.038225175305978014	0.0	-0.054046543069560644	0.0	1.2427862366787419	0.0	0.018265637604357402	0.0	-0.06666683471961504	0.0	0.02593102886952443	0.0	1.1761194019591268	0.0	0.018406106082993055	0.0	-0.061329155181166196	0.0	0.023974487630448172	0.0	1.1814570814975758	0.0	0.015528764923483042	0.0	95.09389903079132	0.0	-11.269330564194227	0.0	1.5803551440427317	0.02643035681462646	-0.07352929355590249	0.005035978341669159	0.33756890736398976	0.02643035681462647	0.0757703466210683	0.00489170002434785	1.60755059256889	0.0	-0.11597215798481002	0.0	0.3647643558901481	0.0	0.11740176721305111	0.0	0.4861456792856282	0.018972428735948992	1.4273906694204657	0.03510312391348907
47	0.21133067543207326	0.0	0.0005819717693744893	0.0	2.0	0.6213004611600853	0.30484572511793173	0.07469168374962082	0.004256449111110615	0.2343451371598034	0.0	0.09099303412924027	0.0	0.00783761411892902	0.0	0.8709340288285746	0.0	0.07193267604873749	0.0	0.22645242788285444	0.0	0.1585972769427615	0.0	1.0973864567114289	0.0	0.14134633483089112	0.0	0.11258985135151212	0.0	0.13873015394287624	0.0	0.9835238801800866	0.0	0.11862438926916137	0.0																								
48	0.598471533142603	0.0	0.0019293208033324364	0.0	2.0	0.18980636335329848	0.22565574546463346	0.05326130901782317	0.016779096486375284	0.2280509256456392	0.0	0.04183730334507343	0.0	0.14332451130511184	0.0	0.9598372986479097	0.0	0.03251911713910775	0.0	0.3183771505982159	0.0	0.1313371199632424	0.0	1.2782144492461256	0.0	0.1272475779758975	0.0	0.3440673975058726	0.0	0.13634601962203902	0.0	1.3039046961537821	0.0	0.1324112687321832	0.0																								
49	1.9168690886988433	0.0	0.004268123750496633	0.0	2.0	0.45290749931054314	0.0757825712782411	0.04132060688580627	0.004704788459501931	0.2568295529501838	0.0	0.06624164648188273	0.0	0.10471060216882712	0.0	0.7819173876844396	0.0	0.03155311890525088	0.0	0.26598760648464237	0.0	0.18311427067067923	0.0	1.047904994169082	0.0	0.18037526662656908	0.0	0.23141466167089772	0.0	0.18011362853037513	0.0	1.0133320493553373	0.0	0.17732828276879312	0.0																								
50	-2.2602799804424385	0.0	-0.0040354596375869935	0.0	0.0	1.385090984041331	0.5861492889762938	0.03272524395299321	0.0010559357033528391	0.40319187201128637	0.0	0.07454454349313738	0.0	0.17969742973762554	0.0	0.6753651011081939	0.0	0.03193789142323052	0.0	0.4249228708332475	0.0	0.2039873224659208	0.0	1.1002879719414416	0.0	0.20147158315319186	0.0	0.24798578420865966	0.0	0.19620476483157784	0.0	0.9233508853168536	0.0	0.19358791500001413	0.0	131.44987692887068	0.0	11.864974641359346	0.0	2.2412923222744294	0.56552615388469	0.11145750760815526	0.012592456902238404	1.5659272211662354	0.56552615388469	0.1159691939472702	0.01210255769842438	1.8309798809249898	0.0	0.2892946641599841	0.0	1.1556147798167957	0.0	0.2910522833100611	0.0	0.1019990472872698	0.08364105993391725		
51					0.0	0.04252210172687363	0.15428360700013424	0.17195737619025864	0.011322697034252517	-0.05261345527675645	0.0	0.23168610582162633	0.0	0.022823850152235165	0.0	0.7145758752445935	0.0	0.1540081894768916	0.0	0.4508763334574817	0.0	0.23085366452534495	0.0	1.165452208702075	0.0	0.1719735212142566	0.0	0.6890541075708917	0.0	0.24538952494883834	0.0	1.4036299828154852	0.0	0.19104317974915097	0.0																								
53					0.0	0.019709858580266432	0.02513448814884816	0.02064150398363064	0.00656014678703575	-0.003566313800209896	0.0	0.02515639937566076	0.0	0.001562624861690979	0.0	1.2336300877440924	0.0	0.011762278815657628	0.0	0.46854490108245267	0.0	0.17417208035395246	0.0	1.7021749888265452	0.0	0.17377445834151348	0.0	0.6960018305452125	0.0	0.1918184329398028	0.0	1.9296319182893054	0.0	0.19145746267133168	0.0	155.36981775333211	0.0	-17.247917356801253	0.0	1.683804493199481	0.021535372392048252	-0.050417929386723355	0.0028489104405405082	0.45017440545538845	0.021535372392048144	0.05177458018283065	0.0027719615633189907	2.7429121628782607	0.0	-0.3873975159719552	0.0	1.5092820751341682	0.0	0.3875760397446913	0.0	1.0	0.0	1.0	0.0
54	35.79749673022284	0.0	0.12380116887122804	0.0	5.0	0.05680905688332571	0.048851760669692885	0.013579450286135325	0.0005216223075184457	0.2105328769547908	0.0	0.04151621865870428	0.0	-0.06694806090259232	0.0	1.968428950604354	0.0	0.002385926454164812	0.0	-0.4072846808781487	0.0	0.060866783106019264	0.0	1.5611442697262052	0.0	0.06082000197821857	0.0	-0.4102083244228049	0.0	0.059811673455862434	0.0	1.558220626181549	0.0	0.05976406643248126	0.0	81.9191933199764	0.0	2.862406852030162	0.0	2.1421962469406517	0.016158360349603208	0.016311620151798278	0.0009893310707146138	0.17376729633629776	0.016158360349603152	0.016485609708143646	0.000978866857889337	2.1971271927564078	0.0	-2.015704151185179e-05	0.0	0.2286982421520538	0.0	0.0023860115990929263	0.0	0.5518693215378095	0.006212240427016044	1.7264690883600073	0.07554428090044657
55	5.441230682259454	0.0	0.01745709221914077	0.0	4.0	0.3081169215896153	0.02269529867755365	0.017718299136278672	0.0008215540882607342	0.2648476411557414	0.0	0.021650119056256422	0.0	0.07481311804831356	0.0	1.196159839749398	0.0	0.01556637660608341	0.0	-0.11437809105736953	0.0	0.04505877468934217	0.0	1.0817817486920285	0.0	0.042284525489385376	0.0	0.036386184023878235	0.0	0.037218201279330704	0.0	1.2325460237732762	0.0	0.033806544127230054	0.0	93.10421328801003	0.0	3.0289566408209936	0.0	1.5432023477829186	0.01086335254828954	0.021666534193778546	0.0006305575554680851	0.34704250803352044	0.010863352548289573	0.02668036795372554	0.0005106158344338067	1.563035581319129	0.0	0.061512737690642104	0.0	0.36687574156973096	0.0	0.06345178467813306	0.0	0.4260468589659739	0.0075682674379566	1.5305012579673434	0.019241409730389677
56	7.488353669366314	0.0	0.023820706210732952	0.0	4.0	0.23763214092253104	0.11656128886555138	0.012396974936892574	0.0004898617525913978	0.3278824288509012	0.0	0.07973297152319068	0.0	0.1149682591808553	0.0	1.4700014331746905	0.0	0.00707548679030413	0.0	-0.16322173596223236	0.0	0.024916462082937695	0.0	1.306779697212458	0.0	0.023890742336953524	0.0	-0.09815295795992691	0.0	0.051271508775251294	0.0	1.3718484752147635	0.0	0.050780952125486	0.0	74.17017454858214	0.0	-14.115260704962537	0.0	1.6576433030341775	0.03989580169330287	-0.10564558677211043	0.0124695208575306	0.1876418698594874	0.03989580169330283	0.10588432288186951	0.012443190057349379	1.6969943184998766	0.0	-0.09873330850509603	0.0	0.22699288532518622	0.0	0.09898650777597033	0.0	0.6034575321982998	0.02741449101389787	1.3230274489813052	0.0441159831467976
57	17.45392049063605	0.0	0.0401963444430438	0.0	2.0	0.3421747577446748	0.1399969714272484	0.05641295748149707	0.003912610686723245	0.18131968058310236	0.0	0.08259455172535314	0.0	-0.05110469311302087	0.0	0.8295648620282267	0.0	0.050532078764316195	0.0	0.22105601749480275	0.0	0.08805040503207455	0.0	1.0506208795230294	0.0	0.07210674616198764	0.0	0.33470876208381206	0.0	0.11698018207921994	0.0	1.1642736241120386	0.0	0.10550294789741373	0.0																								
58	7.66461005292667	0.0	0.01873867057275862	0.0	2.0	0.30644763187195384	0.07621361602000777	0.048738944794459595	0.0020445066153551555	0.1767691645693751	0.0	0.05790487628204107	0.0	0.1329167714643937	0.0	0.8466836727086212	0.0	0.04230204950480526	0.0	0.35374432556578866	0.0	0.11571185344962705	0.0	1.2004279982744097	0.0	0.10770222670140565	0.0	0.3901170867858815	0.0	0.12393772916767311	0.0	1.2368007594945025	0.0	0.11649505276591147	0.0	157.68669921738484	0.0	-0.9997114801216043	0.0	1.5614529641863493	0.07074590504712994	-0.0043612174363770635	0.0002980545876042354	0.714769291477728	0.07074590504713002	0.04252695837168036	3.1125050595346954e-05	2.083008310066204	0.0	0.14530454816724794	0.0	1.2363246373575825	0.0	0.15133695883820011	0.0	0.17420760114301448	0.019142879056483774	1.0	0.0
59	11.996501839948017	0.0	0.030132136880289897	0.0	1.0	0.3148124830402188	0.6426724204801418	0.1410540197384975	0.05723818484395557	0.20710533139205245	0.0	0.12750517421959465	0.0	0.031827188632068376	0.0	0.7538212273396074	0.0	0.10321978269829683	0.0	0.27753791064968625	0.0	0.1254157707707126	0.0	1.0313591379892937	0.0	0.07123757447954208	0.0	0.35970093639294726	0.0	0.14122653599202126	0.0	1.1135221637325547	0.0	0.09638781524664858	0.0																								
60	3.7152080585493628	0.0	0.009013153852801306	0.0	3.0	0.3539720991004218	0.06274043903835606	0.021181452136204773	0.002782886351387807	0.29504958538648335	0.0	0.04685237675105303	0.0	0.08289353979091507	0.0	0.8688808385438289	0.0	0.010758450463045384	0.0	0.22666513959170978	0.0	0.09622268842962944	0.0	1.0955459781355388	0.0	0.09561935741396582	0.0	0.3220742882383994	0.0	0.1200713179928559	0.0	1.1909551267822285	0.0	0.11958836543818013	0.0	120.0300121051085	0.0	-10.132935512716045	0.0	1.4271158456308297	0.04578704724590804	-0.06319435847863945	0.004712709226483661	0.5582350070870007	0.04578704724590805	0.06410687618129624	0.004645327491813708	1.547739690210807	0.0	-0.06941531516266476	0.0	0.6788588516669781	0.0	0.07024407615947324	0.0	0.5763599731539908	0.025160870237312803	1.3352351097752428	0.025998579112791277
61	91.31622676681269	0.0	0.2040415638801004	0.0	4.0	0.7488734815546813	0.2312810840261171	0.01633865413075398	0.0013529529384791023	0.4187772718721617	0.0	0.07706564366877766	0.0	-0.11756959427111886	0.0	1.239034089342544	0.0	0.015419687915833952	0.0	0.0882569109766117	0.0	0.015420528715115858	0.0	1.3272910003191558	0.0	0.0001610292892523512	0.0	0.2562961083577044	0.0	0.07146603821080895	0.0	1.4953301977002484	0.0	0.06978271879288661	0.0	84.36928249880441	0.0	-5.094192808339699	0.0	1.7040418224024378	0.09560729455337819	-0.0650823819958385	0.016313562660080435	0.465007733059894	0.09560729455337816	0.0669587944702728	0.01584730020561732	1.6432972520559732	0.0	-0.08482955893747572	0.0	0.40426316271342916	0.0	0.08621960823935805	0.0	0.5245475096059925	0.06766926957380962	1.5239480521896251	0.16462116290419368
63	-32.241580122536085		-0.04310397507136812		0.0	-0.30032315799363696		0.27857121563061865		-0.013607850777017275		0.2599312898783754		0.05479570233965145		0.7681345182250578		0.20262436118272947		0.004984695050441925		0.20824952794796184		0.7731192132754997		0.04807529662768306		0.3890713737449322		0.22943105569308941		1.1572058919699901		0.10761959659716383																									
64	314.8209451509163	0.0	0.939097092308006	0.0	5.0	0.4682106897549702	0.06866915786532223	0.006363906922383655	0.0009292903148308271	0.3025310635340219	0.0	0.02986635457683715	0.0	0.0332406943488574	0.0	1.4465244362511465	0.0	0.0014353023682940798	0.0	-0.2610347852182103	0.0	0.027103476387675907	0.0	1.1854896510329362	0.0	0.027065445486983485	0.0	-0.16097671909739666	0.0	0.02323252211266977	0.0	1.2855477171537497	0.0	0.023188143324278026	0.0	67.12736129811252	0.0	-0.42583567053738136	0.0	1.629068612243633	0.01618512385567903	-0.004219452172184046	0.0002497438299402251	0.18254417599248648	0.016185123855678954	0.004457360510834712	0.00023681676025795874	1.5988655995362102	0.0	0.0036576858306598243	0.0	0.15234116328506397	0.0	0.003929218564071009	0.0	0.43239739997001997	0.009619645099333227	2.0448720401936478	0.11609903307329594
66	184.00562041681692	0.0	0.5083990645746883	0.0	5.0	0.09730464110450598	0.031295625849306834	0.010643478242208534	0.0006770280259978975	0.3086624323486914	0.0	0.051451854351086596	0.0	0.11775701624686712	0.0	1.7959100087741595	0.0	0.0036646005428138564	0.0	-0.30582157054309295	0.0	0.03858040039961144	0.0	1.4900884382310664	0.0	0.03840596305075485	0.0	-0.2890892428086027	0.0	0.04530990171753305	0.0	1.5068207659655568	0.0	0.04516146472950267	0.0	75.99724186115743	0.0	2.7853992224262782	0.0	1.9466093907266373	0.009403781641406844	0.017755627299482598	0.0006157754383115753	0.15069938195247795	0.009403781641406882	0.018130140859218064	0.0006029634587437654	2.037941998478598	0.0	0.062497126313087015	0.0	0.24203198970443843	0.0	0.06260447343866365	0.0	0.43560977294371067	0.007259420005648476	1.4318267986054944	0.021580822982218074
67	24.10208839426091	0.0	0.027721825931299997	0.0	3.0	0.721894724821664	0.567186881211821	0.06687966391175032	0.0037757211918512125	0.31678860755861554	0.0	0.08667464290341673	0.0	-0.058338010431671965	0.0	0.8044355204262282	0.0	0.06381625470643905	0.0	0.22982254946098166	0.0	0.1075441895098382	0.0	1.03425806988721	0.0	0.08656349307052534	0.0	0.25057015706553315	0.0	0.11250557286685094	0.0	1.0550056774917616	0.0	0.09265521874854757	0.0	104.04645818213531	0.0	4.225352197112343	0.0	1.5057251773070643	0.38346263666779024	0.04832089056719003	0.02795219889464253	0.701289656880836	0.3834626366677901	0.0816158558879149	0.016549175760103136	1.3173904226905593	0.0	0.018029271066313846	0.0	0.5129549022643309	0.0	0.06631416877213892	0.0	0.3470712645505707	0.20479946556975023		
68	1.2411708032117286		0.0019422314224134313		1.0	0.18909203968679997		0.12632722881623645		-0.0892949461328171		0.13375161564600047		0.009133283610982283		0.5964491427149655		0.10367998886482556		0.3915297123570133		0.24062930898773288		0.9879788550719788		0.21714724095162594		0.5108456218002209		0.24062930898773288		1.1072947645151865		0.2171472409516259																									
69	1.4762365220902705	0.0	0.0042430126788316055	0.0	3.0	1.0752054628243037	0.32629864556880245	0.037296190330751086	0.00047579841983677986	0.3936842628283779	0.0	0.06539936065464179	0.0	0.1347578090470447	0.0	0.7154038704401462	0.0	0.036869869841814853	0.0	0.37149553215918907	0.0	0.08487604757793972	0.0	1.0868994025993353	0.0	0.07644969686205642	0.0	0.436638727159626	0.0	0.10288101764705522	0.0	1.1520425975997721	0.0	0.09604746998199026	0.0	128.5911544667593	0.0	2.756070608595323	0.0	1.9543925348882465	0.3044428689982572	0.02588324216058141	0.0029838903988456383	1.2389886644481005	0.30444286899825734	0.04508119135098483	0.0017131924747207951	1.673451631135893	0.0	0.13915850497097018	0.0	0.9580477606957467	0.0	0.14395998335616708	0.0	0.1757707161534081	0.08512890662966305	1.321165065301983	0.034030145107564434
70	-0.24086543261553076	0.0	-0.0006490289637962424	0.0	1.0	-0.2180348452291827	0.036525901340305415	0.2718781699332652	0.003257281607845048	-0.002149409920711941	0.0	0.22067567246968792	0.0	-0.0986310164881437	0.0	0.5641446847569441	0.0	0.21129702240744075	0.0	0.23649324866873114	0.0	0.27643948112479244	0.0	0.8006379334256751	0.0	0.1782480155465804	0.0	0.4883593063006179	0.0	0.28777501105680375	0.0	1.052503991057562	0.0	0.19536638736101206	0.0																								
71	0.4930896235996798	0.0	0.0014821769504172772	0.0	1.0	0.7592757392795969	0.3814024449761556	0.08981408273724092	0.004817960139248146	0.32234307435538956	0.0	0.10826515455563251	0.0	-0.020483532183856654	0.0	0.6783689335079456	0.0	0.08569605601976496	0.0	0.2733395750660755	0.0	0.136247927130791	0.0	0.9517085085740211	0.0	0.10592300802986403	0.0	0.40211441482932037	0.0	0.15944910913586438	0.0	1.080483348337266	0.0	0.13446265052749068	0.0																								
72	713.2903104678295	0.0	1.0439448354269607	0.0	3.0	0.4859684928100932	0.23342164466298687	0.015039883847911184	0.00609461841360017	0.24348500912405954	0.0	0.026952283196108078	0.0	-0.05885909337979941	0.0	1.148069959069027	0.0	0.00827989109473362	0.0	0.41687769468673896	0.0	0.010258571868659947	0.0	1.564947653755766	0.0	0.006056541937757229	0.0	0.247138936236183	0.0	0.11310030127139518	0.0	1.39520889530521	0.0	0.11279681534130165	0.0	119.02423839986328	0.0	2.385199897131102	0.0	1.7999756912308207	0.17695673416078864	0.017507036907653015	0.004258184747072026	0.6519057321617936	0.1769567341607887	0.019424398895333997	0.003840655596702098	1.744189044081321	0.0	-0.009425937662191205	0.0	0.596119085012294	0.0	0.012546110845682966	0.0	0.7261274481139061	0.06242402863897559	1.4076748637158254	0.1001377587411428
73	3.2677553229707788	0.0	0.008583009479532954	0.0	1.0	0.9576688241940979	0.3614229690341188	0.07938484641845778	0.0005847606468657753	0.3644553438122373	0.0	0.08135994090735145	0.0	-0.13609618285783412	0.0	0.6859769838781568	0.0	0.07873257715114844	0.0	0.45717415125111804	0.0	0.15907559235021654	0.0	1.1431511351292747	0.0	0.13822527039839977	0.0	0.4966899802473001	0.0	0.1650748677576427	0.0	1.1826669641254568	0.0	0.1450892596312411	0.0																								
74	4.611968413509184	0.0	0.012293501624326188	0.0	1.0	-0.22904390407159791	0.07722290507873447	0.2185708592335874	0.016086961391281903	0.07549142847246923	0.0	0.21281558510505208	0.0	0.05186721620173607	0.0	0.7681710601316815	0.0	0.17552112527972172	0.0	0.05885302090018645	0.0	0.17638855961779465	0.0	0.8270240810318678	0.0	0.017471649738377046	0.0	0.3027280191584715	0.0	0.20364589825173038	0.0	1.070899079290153	0.0	0.10326657956616148	0.0																								
75	-0.04211426432878582	0.0	-0.00012230120149016421	0.0	1.0	0.10551631741593925	0.24866886372436542	0.0892584581573901	0.03942156942097278	0.2141979394458405	0.0	0.12508825847965388	0.0	0.0061339967588743246	0.0	0.6293878208659937	0.0	0.0	0.0	0.28694139226069804	0.0	0.0885938641540764	0.0	0.9163292131266917	0.0	0.0885938641540764	0.0	0.4632798892141102	0.0	0.1314937649856991	0.0	1.0926677100801039	0.0	0.1314937649856991	0.0																								
76	28.923170523864872	0.0	0.0898764590772901	0.0	4.0	0.4848752062065869	0.03925736261432696	0.008956843844172122	0.0013358888183104946	0.33490263483887833	0.0	0.042313535904426026	0.0	0.03823102932813875	0.0	1.3906094397417368	0.0	0.007551521736245421	0.0	0.47416414306044685	0.0	0.1522360025395512	0.0	1.8647735828021836	0.0	0.1520485941687369	0.0	0.08176731029850381	0.0	0.056967390054619656	0.0	1.472376750040241	0.0	0.056464661949773426	0.0	79.23693461961851	0.0	3.4465804498582457	0.0	1.6967850255882444	0.013950541097292843	0.032854575513441724	0.0013919406071489669	0.30617558584650745	0.013950541097292853	0.03371223056437713	0.0013559805556837196	1.676651720762898	0.0	0.0442907345356565	0.0	0.28604228102116114	0.0	0.04492988589169777	0.0	0.4628905853692642	0.010586932686655991	1.7288894092706508	0.044050284265917665
77	1.0018177250579592	0.0	0.0030234840752865525	0.0	1.0	-0.009604823518252361	0.12691387302097246	0.11427949530777504	0.02031157947073917	0.23641733271045137	0.0	0.13483673550041075	0.0	-0.03609263999567935	0.0	0.7606720947970101	0.0	0.039309678742740585	0.0	0.47134495731195764	0.0	0.15514323132687152	0.0	1.2320170521089677	0.0	0.15008054965146447	0.0	0.5187847854610578	0.0	0.16186634871243336	0.0	1.279456880258068	0.0	0.15702058464621002	0.0	159.12067614577236	0.0	12.393274567198802	0.0	1.1972261731982339	0.11145555296127721	0.03227820886391452	0.01015473635613276	0.43655407840122357	0.11145555296127725	0.051250502993518625	0.0066255566037514094	2.597488615677098	0.0	0.36206851606510365	0.0	1.8368165208800875	0.0	0.36419618499984835	0.0	0.5615804724242189	0.08336902388802696	1.0	0.0
